Date,Usage,Temperature,Event_Start,Event_End,Attendance,Total_sq_ft,Hall_A,Meeting_Room_A,Main_Room,Hall_B,Meeting_Room_B,Hall_C,Meeting_Room_C,Hall_D,Meeting_Room_D,Terrace,Parking
11/29/21,128169.324,59.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/21,132544.834,61.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/21,151898.682,60.97916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/21,156441.724,58.75,12/2/21,12/11/21,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/2/21,156441.724,58.75,12/2/21,12/11/21,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/3/21,154285.729,57.85416667,12/3/21,12/4/21,2000,106159,1,1,0,0,0,0,0,0,0,0,0
12/3/21,154285.729,57.85416667,12/2/21,12/11/21,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/3/21,154285.729,57.85416667,12/2/21,12/11/21,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/4/21,144696.251,56.52083333,12/4/21,12/5/21,5000,76037,0,0,0,1,0,0,0,0,0,0,0
12/4/21,144696.251,56.52083333,12/3/21,12/4/21,2000,106159,1,1,0,0,0,0,0,0,0,0,0
12/4/21,144696.251,56.52083333,12/2/21,12/11/21,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/4/21,144696.251,56.52083333,12/2/21,12/11/21,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/5/21,148980.297,60.0625,12/4/21,12/5/21,5000,76037,0,0,0,1,0,0,0,0,0,0,0
12/5/21,148980.297,60.0625,12/2/21,12/11/21,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/5/21,148980.297,60.0625,12/2/21,12/11/21,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/6/21,159207.912,57.875,12/2/21,12/11/21,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/6/21,159207.912,57.875,12/2/21,12/11/21,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/6/21,159207.912,57.875,12/6/21,12/7/21,15000,743324,0,0,0,0,0,0,0,1,1,0,0
12/7/21,153344.814,56.6875,12/7/21,12/7/21,3000,303362,1,0,0,0,0,0,0,0,0,0,0
12/7/21,153344.814,56.6875,12/2/21,12/11/21,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/7/21,153344.814,56.6875,12/2/21,12/11/21,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/7/21,153344.814,56.6875,12/6/21,12/7/21,15000,743324,0,0,0,0,0,0,0,1,1,0,0
12/8/21,145372.114,56.64583333,12/8/21,12/10/21,5000,106159,1,1,0,0,0,0,0,0,0,0,0
12/8/21,145372.114,56.64583333,12/2/21,12/11/21,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/8/21,145372.114,56.64583333,12/2/21,12/11/21,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/9/21,144480.636,54.77083333,12/8/21,12/10/21,5000,106159,1,1,0,0,0,0,0,0,0,0,0
12/9/21,144480.636,54.77083333,12/2/21,12/11/21,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/9/21,144480.636,54.77083333,12/2/21,12/11/21,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/10/21,130083.515,46.60416667,12/8/21,12/10/21,5000,106159,1,1,0,0,0,0,0,0,0,0,0
12/10/21,130083.515,46.60416667,12/2/21,12/11/21,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/10/21,130083.515,46.60416667,12/2/21,12/11/21,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/11/21,118243.897,40.875,12/2/21,12/11/21,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/11/21,118243.897,40.875,12/2/21,12/11/21,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/12/21,109256.017,42.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/21,108811.914,47.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/21,113536.218,49.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/15/21,104511.049,42.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/21,105593.611,40.5625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/21,107290.947,44.14583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/21,92344.728,42.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/21,72106.044,42.27083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/21,82411.206,44.02083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/21,85980.119,46.77083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/21,82769.233,46.58333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/21,85907.157,52.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/21,79060.271,55.60416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/21,66834.524,50.60416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/21,76052.413,48.875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/21,83634.609,47.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/21,89708.292,43.72916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/21,92194.482,43.0625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/21,99318.745,49.79166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/21,96319.951,51.64583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/22,76677.287,40.97916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/22,94993.671,36.875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/22,109420.515,40.29166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/22,130654.89,43.875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/22,151618.314,46.45833333,1/5/22,1/7/22,60000,1889659,1,1,1,1,1,0,1,1,1,1,1
1/6/22,208311.624,49.52083333,1/5/22,1/7/22,60000,1889659,1,1,1,1,1,0,1,1,1,1,1
1/7/22,194136.948,52.66666667,1/5/22,1/7/22,60000,1889659,1,1,1,1,1,0,1,1,1,1,1
1/8/22,129799.728,55.04166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/22,121178.592,49.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/22,122506.56,48.06944444,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/22,113638.212,48.45833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/22,110613.744,51.8125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/22,113672.304,53.625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/22,116096.004,55.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/22,117227.448,49.8125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/22,125427.996,48.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/22,129151.404,50.60416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/22,156403.404,51.125,1/18/22,1/20/22,48000,1625370,1,1,1,1,1,0,0,1,1,1,1
1/19/22,168294.168,51.60416667,1/19/22,1/21/22,5000,331459,0,0,0,0,0,1,1,0,0,0,0
1/19/22,168294.168,51.60416667,1/19/22,1/21/22,5000,344793,0,0,0,0,0,1,1,0,0,0,0
1/19/22,168294.168,51.60416667,1/18/22,1/20/22,48000,1625370,1,1,1,1,1,0,0,1,1,1,1
1/20/22,164296.26,51.5625,1/19/22,1/21/22,5000,331459,0,0,0,0,0,1,1,0,0,0,0
1/20/22,164296.26,51.5625,1/19/22,1/21/22,5000,344793,0,0,0,0,0,1,1,0,0,0,0
1/20/22,164296.26,51.5625,1/18/22,1/20/22,48000,1625370,1,1,1,1,1,0,0,1,1,1,1
1/21/22,136934.172,50.3125,1/19/22,1/21/22,5000,331459,0,0,0,0,0,1,1,0,0,0,0
1/21/22,136934.172,50.3125,1/19/22,1/21/22,5000,344793,0,0,0,0,0,1,1,0,0,0,0
1/22/22,117030.816,53.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/22,107499.78,52.14583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/22,111515.184,52.39583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/22,116164.296,51.51388889,1/25/22,1/25/22,200,13563,0,0,0,0,0,0,0,0,1,0,0
1/26/22,118864.692,46.27083333,1/26/22,1/28/22,5551,440062,0,0,0,0,0,1,1,0,0,0,0
1/27/22,118887.336,48.72916667,1/26/22,1/28/22,5551,440062,0,0,0,0,0,1,1,0,0,0,0
1/28/22,120587.976,47.79166667,1/26/22,1/28/22,5551,440062,0,0,0,0,0,1,1,0,0,0,0
1/29/22,117769.212,49.72916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/22,127434.024,51.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/22,147399.948,48.4375,1/31/22,2/2/22,40000,1185395,0,1,1,1,1,0,0,0,0,0,0
2/1/22,154093.673,50.60416667,1/31/22,2/2/22,40000,1185395,0,1,1,1,1,0,0,0,0,0,0
2/2/22,160182.36,42.75,2/2/22,2/5/22,15000,492259,0,0,0,0,0,1,1,0,0,0,0
2/2/22,160182.36,42.75,1/31/22,2/2/22,40000,1185395,0,1,1,1,1,0,0,0,0,0,0
2/3/22,144188.928,42.38888889,2/3/22,2/6/22,40000,345191,0,0,0,0,0,0,0,1,1,0,0
2/3/22,144188.928,42.38888889,2/2/22,2/5/22,15000,492259,0,0,0,0,0,1,1,0,0,0,0
2/4/22,146838.636,44.79166667,2/3/22,2/6/22,40000,345191,0,0,0,0,0,0,0,1,1,0,0
2/4/22,146838.636,44.79166667,2/2/22,2/5/22,15000,492259,0,0,0,0,0,1,1,0,0,0,0
2/5/22,136074.149,48.45833333,2/3/22,2/6/22,40000,345191,0,0,0,0,0,0,0,1,1,0,0
2/5/22,136074.149,48.45833333,2/2/22,2/5/22,15000,492259,0,0,0,0,0,1,1,0,0,0,0
2/6/22,126635.616,53.66666667,2/3/22,2/6/22,40000,345191,0,0,0,0,0,0,0,1,1,0,0
2/6/22,126635.616,53.66666667,2/6/22,2/8/22,9472,495423,0,0,0,0,0,1,1,0,0,0,0
2/7/22,118383.236,53.08333333,2/6/22,2/8/22,9472,495423,0,0,0,0,0,1,1,0,0,0,0
2/8/22,128948.034,56.91666667,2/6/22,2/8/22,9472,495423,0,0,0,0,0,1,1,0,0,0,0
2/9/22,113834.592,60.58333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/22,117018.792,63.29166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/22,114500.592,63.39583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/22,114881.544,60.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/22,129823.344,56.79166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/22,150007.068,59.33333333,2/14/22,2/16/22,78000,1469173,0,1,1,1,1,0,0,1,1,0,1
2/15/22,145790.46,60.3125,2/14/22,2/16/22,78000,1469173,0,1,1,1,1,0,0,1,1,0,1
2/16/22,136665.972,56.41666667,2/14/22,2/16/22,78000,1469173,0,1,1,1,1,0,0,1,1,0,1
2/17/22,112388.94,52.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/22,99372.456,53.79166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/22,91155.528,55.95833333,2/19/22,2/20/22,5000,52349,0,0,0,0,0,1,1,0,0,0,0
2/20/22,93546.396,59.35416667,2/19/22,2/20/22,5000,52349,0,0,0,0,0,1,1,0,0,0,0
2/21/22,93398.544,59.20833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/22,104151.888,49.22916667,2/22/22,2/22/22,2500,336256,0,0,0,0,0,0,0,1,1,1,0
2/23/22,103407.012,42.83333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/22,99152.676,42,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/22,110601.252,45.27083333,2/25/22,2/27/22,13000,266568,0,0,0,0,0,1,1,0,0,0,0
2/26/22,133942.608,46,2/26/22,2/26/22,1000,111033,0,0,0,0,0,1,1,0,0,0,0
2/26/22,133942.608,46,2/25/22,2/27/22,13000,266568,0,0,0,0,0,1,1,0,0,0,0
2/27/22,141843.384,49.375,2/25/22,2/27/22,13000,266568,0,0,0,0,0,1,1,0,0,0,0
2/27/22,141843.384,49.375,2/27/22,3/2/22,22000,1206664,1,1,1,0,0,0,0,1,1,1,1
2/28/22,137825.532,57.16666667,2/27/22,3/2/22,22000,1206664,1,1,1,0,0,0,0,1,1,1,1
3/1/22,138032.208,61.625,2/27/22,3/2/22,22000,1206664,1,1,1,0,0,0,0,1,1,1,1
3/2/22,134751.384,63.89583333,2/27/22,3/2/22,22000,1206664,1,1,1,0,0,0,0,1,1,1,1
3/3/22,118922.364,66,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/22,115424.496,59.45833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/22,110742.588,50.8125,3/5/22,3/6/22,10000,64671,0,0,0,0,0,1,1,0,0,0,0
3/6/22,111582.252,51.64583333,3/5/22,3/6/22,10000,64671,0,0,0,0,0,1,1,0,0,0,0
3/7/22,113412.564,50.52083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/22,125201.232,51.25,3/8/22,3/11/22,10000,736502,0,1,0,1,1,0,0,0,0,0,0
3/9/22,135452.304,58.45833333,3/8/22,3/11/22,10000,736502,0,1,0,1,1,0,0,0,0,0,0
3/10/22,136274.328,51.27777778,3/8/22,3/11/22,10000,736502,0,1,0,1,1,0,0,0,0,0,0
3/11/22,153797.256,49.91666667,3/8/22,3/11/22,10000,736502,0,1,0,1,1,0,0,0,0,0,0
3/11/22,153797.256,49.91666667,3/11/22,3/13/22,22000,1090086,1,1,0,0,0,0,0,1,1,0,1
3/12/22,140534.064,55.16666667,3/11/22,3/13/22,22000,1090086,1,1,0,0,0,0,0,1,1,0,1
3/13/22,127370.808,59.04166667,3/11/22,3/13/22,22000,1090086,1,1,0,0,0,0,0,1,1,0,1
3/14/22,115740.828,60.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/22,110860.236,63.6875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/22,123297.591,65.72916667,3/16/22,3/17/22,6000,130873,0,0,0,0,0,1,1,0,0,0,0
3/16/22,123297.591,65.72916667,3/16/22,3/17/22,3000,185288,0,0,0,0,0,1,1,0,0,0,0
3/17/22,110324.376,60.41666667,3/16/22,3/17/22,6000,130873,0,0,0,0,0,1,1,0,0,0,0
3/17/22,110324.376,60.41666667,3/16/22,3/17/22,3000,185288,0,0,0,0,0,1,1,0,0,0,0
3/18/22,98362.512,61.64583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/19/22,98406.576,64.3125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/22,101186.352,60.72916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/22,121474.548,59.75,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/22,145232.568,63.97916667,3/22/22,3/24/22,2000,173935,0,0,0,0,0,0,0,1,1,0,0
3/22/22,145232.568,63.97916667,3/22/22,3/23/22,10000,515112,0,0,0,0,0,1,1,0,0,0,0
3/22/22,145232.568,63.97916667,3/22/22,3/24/22,12000,569389,0,0,0,0,0,0,0,1,1,0,0
3/23/22,152338.608,64.70833333,3/22/22,3/24/22,2000,173935,0,0,0,0,0,0,0,1,1,0,0
3/23/22,152338.608,64.70833333,3/23/22,3/24/22,12000,485114,1,1,1,0,0,0,0,0,0,0,1
3/23/22,152338.608,64.70833333,3/22/22,3/23/22,10000,515112,0,0,0,0,0,1,1,0,0,0,0
3/23/22,152338.608,64.70833333,3/22/22,3/24/22,12000,569389,0,0,0,0,0,0,0,1,1,0,0
3/24/22,131124.744,68.89583333,3/22/22,3/24/22,2000,173935,0,0,0,0,0,0,0,1,1,0,0
3/24/22,131124.744,68.89583333,3/23/22,3/24/22,12000,485114,1,1,1,0,0,0,0,0,0,0,1
3/24/22,131124.744,68.89583333,3/22/22,3/24/22,12000,569389,0,0,0,0,0,0,0,1,1,0,0
3/25/22,109147.104,75.14583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/22,110631.492,77.3125,3/26/22,3/27/22,5000,52887,0,0,0,0,0,1,0,0,0,0,0
3/27/22,115871.724,75.54166667,3/26/22,3/27/22,5000,52887,0,0,0,0,0,1,0,0,0,0,0
3/28/22,123010.596,67.47222222,3/28/22,3/28/22,400,14447,0,0,0,0,0,0,0,0,0,1,0
3/29/22,111960.685,61.77083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/30/22,114623.496,68.8125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/22,115821.288,68.52083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/22,119406.96,70.3125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/22,128522.808,72.70833333,4/2/22,4/3/22,2000,129503,0,0,0,0,0,1,1,0,0,0,0
4/3/22,139105.872,71.5,4/2/22,4/3/22,2000,129503,0,0,0,0,0,1,1,0,0,0,0
4/4/22,137618.172,73.64583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/5/22,176467.032,78.14583333,4/5/22,4/7/22,15000,743324,0,0,0,0,0,0,0,1,1,0,1
4/5/22,176467.032,78.14583333,4/5/22,4/8/22,25000,1109358,1,1,1,1,1,0,0,0,0,0,1
4/6/22,167854.608,67.83333333,4/5/22,4/7/22,15000,743324,0,0,0,0,0,0,0,1,1,0,1
4/6/22,167854.608,67.83333333,4/5/22,4/8/22,25000,1109358,1,1,1,1,1,0,0,0,0,0,1
4/7/22,162069.048,69.89583333,4/7/22,4/8/22,3500,283321,0,0,0,0,0,1,1,0,0,0,0
4/7/22,162069.048,69.89583333,4/5/22,4/7/22,15000,743324,0,0,0,0,0,0,0,1,1,0,1
4/7/22,162069.048,69.89583333,4/5/22,4/8/22,25000,1109358,1,1,1,1,1,0,0,0,0,0,1
4/8/22,148024.295,74.35416667,4/7/22,4/8/22,3500,283321,0,0,0,0,0,1,1,0,0,0,0
4/8/22,148024.295,74.35416667,4/5/22,4/8/22,25000,1109358,1,1,1,1,1,0,0,0,0,0,1
4/9/22,115556.58,77.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/22,111884.616,66.63888889,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/22,112968.47,65.68055556,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/22,115990.92,53.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/22,114104.592,57.52083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,116674.956,65.60416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/22,125341.776,69.29166667,4/15/22,4/15/22,2000,301805,0,0,0,0,0,0,0,1,1,0,0
4/16/22,116579.7,70.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/17/22,107823.42,72,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/18/22,119300.94,77.5625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/22,124325.1,75.89583333,4/19/22,4/19/22,700,77129,0,0,0,0,0,0,0,0,1,0,0
4/20/22,127463.184,72.91666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/21/22,133985.016,71.70833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/22,140376.384,60.02083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/22,142698.24,64.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/24/22,176751.216,66.38194444,4/24/22,4/27/22,35000,1712929,1,1,1,1,1,0,0,1,1,1,1
4/25/22,179632.584,69.41666667,4/24/22,4/27/22,35000,1712929,1,1,1,1,1,0,0,1,1,1,1
4/26/22,188434.836,74.91666667,4/24/22,4/27/22,35000,1712929,1,1,1,1,1,0,0,1,1,1,1
4/27/22,168651.252,78.125,4/24/22,4/27/22,35000,1712929,1,1,1,1,1,0,0,1,1,1,1
4/28/22,137727.828,72.9375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/22,125986.572,72.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/22,110976.768,75.75,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/22,112524.3,74.58333333,5/1/22,5/1/22,2000,56034,0,0,0,0,0,1,1,0,0,0,0
5/2/22,109779.466,74.20833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/3/22,110315.572,72.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/4/22,108327.348,71.70833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/22,113481.9,79.125,5/5/22,5/5/22,700,102131,1,0,0,0,0,0,0,0,0,0,1
5/6/22,119547.576,84.47916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/22,124187.724,81.5,5/7/22,5/7/22,4000,174428,0,0,0,0,0,1,1,0,0,0,0
5/8/22,102993.948,71.27083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/9/22,115997.184,63.79166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/10/22,117454.536,64.29166667,5/10/22,5/12/22,14000,757771,0,0,0,0,0,0,0,1,1,1,1
5/11/22,118003.608,61.39583333,5/10/22,5/12/22,14000,757771,0,0,0,0,0,0,0,1,1,1,1
5/12/22,127406.808,66,5/12/22,5/14/22,5000,144370,0,0,0,0,0,1,1,0,0,0,0
5/12/22,127406.808,66,5/10/22,5/12/22,14000,757771,0,0,0,0,0,0,0,1,1,1,1
5/13/22,127680.156,74.02083333,5/12/22,5/14/22,5000,144370,0,0,0,0,0,1,1,0,0,0,0
5/14/22,118370.988,81.27083333,5/14/22,5/14/22,2000,142331,0,0,0,0,0,1,1,0,0,0,0
5/14/22,118370.988,81.27083333,5/12/22,5/14/22,5000,144370,0,0,0,0,0,1,1,0,0,0,0
5/15/22,111085.2,85.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/22,136904.904,87.16666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/22,138356.352,86.38541667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/18/22,133733.556,86.3125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/19/22,130984.344,89.64583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/22,135600.084,74.92361111,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/22,138315.492,72.83333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/22,152185.608,79.95138889,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/23/22,200384.964,80.1875,5/23/22,5/24/22,20000,2459738,1,1,1,1,1,1,1,1,1,1,1
5/24/22,182506.176,81.25,5/23/22,5/24/22,20000,2459738,1,1,1,1,1,1,1,1,1,1,1
5/25/22,167516.1,86.40277778,5/25/22,5/26/22,6000,300283,0,0,0,0,0,1,1,0,0,0,0
5/26/22,151717.68,90.52083333,5/25/22,5/26/22,6000,300283,0,0,0,0,0,1,1,0,0,0,0
5/27/22,136173.719,89.44444444,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/28/22,109158.145,83.52083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/29/22,97804.044,78.36805556,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/30/22,98656.2,73.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/22,106411.068,76.9375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/22,117507.744,79.72916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/2/22,122959.944,85.1875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/22,128153.232,87.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/4/22,141821.172,85.3125,6/4/22,6/5/22,5000,52450,0,0,0,0,0,1,1,0,0,0,0
6/5/22,153387.504,87.29166667,6/4/22,6/5/22,5000,52450,0,0,0,0,0,1,1,0,0,0,0
6/6/22,179575.092,89.8125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/22,202358.268,93.08333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/22,224365.536,94.47916667,6/8/22,6/9/22,5000,203112,0,0,0,0,0,1,1,0,0,0,0
6/8/22,224365.536,94.47916667,6/8/22,6/12/22,5000,267927,0,0,0,0,0,1,1,0,0,0,0
6/8/22,224365.536,94.47916667,6/8/22,6/10/22,22000,1055328,1,1,1,0,0,0,0,1,1,0,0
6/9/22,226223.748,95.80208333,6/8/22,6/9/22,5000,203112,0,0,0,0,0,1,1,0,0,0,0
6/9/22,226223.748,95.80208333,6/8/22,6/12/22,5000,267927,0,0,0,0,0,1,1,0,0,0,0
6/9/22,226223.748,95.80208333,6/8/22,6/10/22,22000,1055328,1,1,1,0,0,0,0,1,1,0,0
6/10/22,207537.696,97.60416667,6/10/22,6/12/22,4500,196890,0,1,0,1,1,0,0,0,0,0,0
6/10/22,207537.696,97.60416667,6/8/22,6/12/22,5000,267927,0,0,0,0,0,1,1,0,0,0,0
6/10/22,207537.696,97.60416667,6/8/22,6/10/22,22000,1055328,1,1,1,0,0,0,0,1,1,0,0
6/11/22,168251.148,99.66666667,6/10/22,6/12/22,4500,196890,0,1,0,1,1,0,0,0,0,0,0
6/11/22,168251.148,99.66666667,6/8/22,6/12/22,5000,267927,0,0,0,0,0,1,1,0,0,0,0
6/12/22,157544.856,94.20833333,6/10/22,6/12/22,4500,196890,0,1,0,1,1,0,0,0,0,0,0
6/12/22,157544.856,94.20833333,6/8/22,6/12/22,5000,267927,0,0,0,0,0,1,1,0,0,0,0
6/13/22,135981.036,87.6875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/14/22,127542.378,82.6875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/22,125425.179,88.0625,6/15/22,6/16/22,300,8571,0,1,0,0,0,0,0,0,0,0,0
6/16/22,131775.048,93.25,6/15/22,6/16/22,300,8571,0,1,0,0,0,0,0,0,0,0,0
6/17/22,124296.768,90.10416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/18/22,114127.416,80.14583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/22,107364.778,77.45486111,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/20/22,117199.656,81.625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/22,141983.46,86.29166667,6/21/22,6/23/22,19000,603571,0,0,0,0,0,0,0,1,1,1,0
6/22/22,150968.844,86.1875,6/21/22,6/23/22,19000,603571,0,0,0,0,0,0,0,1,1,1,0
6/23/22,150806.376,87.375,6/23/22,7/3/22,7550,57265,0,0,0,0,0,1,1,0,0,0,0
6/23/22,150806.376,87.375,6/21/22,6/23/22,19000,603571,0,0,0,0,0,0,0,1,1,1,0
6/24/22,150277.212,91.58333333,6/23/22,7/3/22,7550,57265,0,0,0,0,0,1,1,0,0,0,0
6/25/22,186303.024,93.625,6/23/22,7/3/22,7550,57265,0,0,0,0,0,1,1,0,0,0,0
6/25/22,186303.024,93.625,6/25/22,6/27/22,25000,586646,0,1,0,1,1,0,0,0,0,0,0
6/26/22,184082.364,94.83333333,6/23/22,7/3/22,7550,57265,0,0,0,0,0,1,1,0,0,0,0
